datetime,temperature,altitude,humidity,pressure
03:17:10 28/07/2023,25.912,82.495,100.0,1003.379
03:19:14 28/07/2023,25.915,82.567,100.0,1003.371
03:21:17 28/07/2023,25.908,82.629,100.0,1003.365
03:23:21 28/07/2023,25.907,82.757,100.0,1003.348
03:25:25 28/07/2023,25.903,82.62899999999999,100.0,1003.365
03:27:31 28/07/2023,25.904000000000003,82.77600000000001,100.0,1003.347
03:29:36 28/07/2023,25.898000000000003,82.73500000000001,100.0,1003.353
03:31:37 28/07/2023,25.892999999999997,82.748,100.0,1003.352
03:33:41 28/07/2023,25.662,81.596,100.0,1003.487
03:35:45 28/07/2023,25.659,81.585,100.0,1003.489
03:37:47 28/07/2023,25.656,81.625,100.0,1003.485
03:39:52 28/07/2023,25.658,81.52399999999999,100.0,1003.496
03:41:55 28/07/2023,25.657,81.53600000000002,100.0,1003.495
03:43:59 28/07/2023,25.65,81.53099999999999,100.0,1003.493
03:46:04 28/07/2023,25.646,81.62100000000001,100.0,1003.483
03:48:07 28/07/2023,25.647,81.71400000000001,100.0,1003.473
03:50:10 28/07/2023,25.648,81.687,100.0,1003.482
03:52:13 28/07/2023,25.645,81.74699999999999,100.0,1003.471
03:54:19 28/07/2023,25.641,81.552,100.0,1003.493
03:56:20 28/07/2023,25.637,81.60499999999999,100.0,1003.486
03:58:24 28/07/2023,24.48,81.90444444444444,100.0,1003.4500000000002
04:00:27 28/07/2023,24.471,81.849,100.0,1003.458
04:02:31 28/07/2023,24.469,81.97800000000001,100.0,1003.4439999999998
04:04:35 28/07/2023,24.469,81.926,100.0,1003.4490000000002
04:06:40 28/07/2023,24.457,81.815,100.0,1003.462
04:08:45 28/07/2023,24.445,81.86000000000001,100.0,1003.458
04:10:45 28/07/2023,24.433000000000003,81.892,100.0,1003.454
04:12:48 28/07/2023,24.427000000000003,81.96700000000001,100.0,1003.4440000000002
04:14:52 28/07/2023,24.409,81.99499999999999,100.0,1003.44
04:16:54 28/07/2023,24.398,82.032,100.0,1003.436
04:18:59 28/07/2023,24.386,81.881,100.0,1003.453
04:21:03 28/07/2023,24.37444444444445,81.9411111111111,100.0,1003.447777777778
04:23:06 28/07/2023,23.856,80.303,100.0,1003.64
04:25:10 28/07/2023,23.84,80.505,100.0,1003.617
04:27:14 28/07/2023,23.864,80.38000000000001,100.0,1003.631
04:29:19 28/07/2023,23.879,80.35,100.0,1003.636
04:31:24 28/07/2023,23.873,80.37899999999999,100.0,1003.632
04:33:31 28/07/2023,23.874,80.29599999999999,100.0,1003.6409999999998
04:35:34 28/07/2023,23.869,80.38399999999999,100.0,1003.631
04:37:39 28/07/2023,23.873,80.349,100.0,1003.636
04:39:44 28/07/2023,23.869,80.28099999999999,100.0,1003.645
04:41:47 28/07/2023,23.865,80.249,100.0,1003.653
04:43:51 28/07/2023,23.86,80.383,100.0,1003.631
04:45:57 28/07/2023,23.858000000000004,80.409,100.0,1003.631
04:48:01 28/07/2023,24.031111111111112,78.66888888888889,100.0,1003.8377777777775
04:50:03 28/07/2023,24.041,78.504,100.0,1003.86
04:52:07 28/07/2023,24.049,78.525,100.0,1003.855
04:54:10 28/07/2023,24.054,78.483,100.0,1003.859
04:56:17 28/07/2023,24.063,78.343,100.0,1003.876
04:58:21 28/07/2023,24.073,78.32700000000001,100.0,1003.88
05:00:26 28/07/2023,24.084,78.314,100.0,1003.878
05:02:29 28/07/2023,24.086,78.442,100.0,1003.864
05:04:32 28/07/2023,24.094,78.344,100.0,1003.876
05:06:36 28/07/2023,24.097,78.292,100.0,1003.879
05:08:41 28/07/2023,24.102,78.298,100.0,1003.882
05:10:45 28/07/2023,24.10666666666667,78.33444444444444,100.0,1003.8766666666666
05:12:49 28/07/2023,24.172000000000004,77.15700000000001,100.0,1004.018
05:14:54 28/07/2023,24.18,77.126,100.0,1004.021
05:16:56 28/07/2023,24.174,77.101,100.0,1004.023
05:19:00 28/07/2023,24.165,77.134,100.0,1004.019
05:21:03 28/07/2023,24.170000000000005,77.15,100.0,1004.019
05:23:06 28/07/2023,24.172000000000004,77.06,100.0,1004.029
05:25:09 28/07/2023,24.178,77.026,100.0,1004.035
05:27:14 28/07/2023,24.181,77.05499999999999,100.0,1004.029
05:29:17 28/07/2023,24.182,77.138,100.0,1004.019
05:31:18 28/07/2023,24.184,77.03599999999999,100.0,1004.031
05:33:22 28/07/2023,24.184000000000005,77.025,100.0,1004.035
05:35:26 28/07/2023,24.183333333333337,77.00444444444445,100.0,1004.0355555555556
05:37:29 28/07/2023,24.323,77.608,100.0,1003.964
05:39:34 28/07/2023,24.325,77.67399999999999,100.0,1003.958
05:41:37 28/07/2023,24.327,77.647,100.0,1003.958
05:43:40 28/07/2023,24.321,77.497,100.0,1003.975
05:45:43 28/07/2023,24.327,77.356,100.0,1003.991
05:47:47 28/07/2023,24.327,77.17600000000002,100.0,1004.016
05:49:50 28/07/2023,24.327,77.31099999999999,100.0,1003.999
05:51:54 28/07/2023,24.327,77.16400000000002,100.0,1004.0190000000002
05:54:00 28/07/2023,24.322,76.974,100.0,1004.039
05:56:01 28/07/2023,24.322,77.04799999999999,100.0,1004.03
05:58:06 28/07/2023,24.319,77.171,100.0,1004.017
06:00:08 28/07/2023,24.313333333333333,77.08,100.0,1004.0266666666666
06:02:14 28/07/2023,24.183000000000003,75.893,100.0,1004.169
06:04:16 28/07/2023,24.182,75.777,100.0,1004.181
06:06:22 28/07/2023,24.176000000000005,75.85300000000001,100.0,1004.174
06:08:24 28/07/2023,24.172000000000004,75.852,100.0,1004.172
06:10:28 28/07/2023,24.171000000000003,75.749,100.0,1004.187
06:12:31 28/07/2023,24.167,75.75,100.0,1004.183
06:14:36 28/07/2023,24.164,75.708,100.0,1004.189
06:16:40 28/07/2023,24.164,75.71099999999998,100.0,1004.189
06:18:46 28/07/2023,24.153,75.79100000000001,100.0,1004.178
06:20:47 28/07/2023,24.153,75.66900000000001,100.0,1004.195
06:22:51 28/07/2023,24.146,75.53200000000001,100.0,1004.211
06:24:56 28/07/2023,24.145,75.458,100.0,1004.22
06:27:00 28/07/2023,26.067,73.781,100.0,1004.419
06:29:05 28/07/2023,26.133,73.603,100.0,1004.441
06:31:08 28/07/2023,26.2,73.625,100.0,1004.438
06:33:12 28/07/2023,26.26,73.786,100.0,1004.418
06:35:15 28/07/2023,26.331,73.839,100.0,1004.413
06:37:21 28/07/2023,26.398000000000003,73.778,100.0,1004.419
06:39:25 28/07/2023,26.457,73.881,100.0,1004.406
06:41:28 28/07/2023,26.52,73.898,100.0,1004.406
06:43:33 28/07/2023,26.582,73.977,100.0,1004.395
06:45:36 28/07/2023,26.641,73.876,100.0,1004.41
06:47:40 28/07/2023,26.699,73.83500000000001,100.0,1004.414
06:49:43 28/07/2023,26.756,73.99300000000001,100.0,1004.395
06:51:49 28/07/2023,31.13444444444444,74.28888888888888,73.9311111111111,1004.3588888888888
06:53:54 28/07/2023,31.186,74.256,73.542,1004.362
06:55:58 28/07/2023,31.24,74.18800000000002,73.023,1004.37
06:58:02 28/07/2023,31.302,74.11500000000001,72.792,1004.38
07:00:06 28/07/2023,31.353,74.11699999999999,72.47800000000001,1004.382
07:02:09 28/07/2023,31.40000000000001,74.05799999999999,72.00800000000001,1004.386
07:04:14 28/07/2023,31.452,74.09200000000001,71.415,1004.3819999999998
07:06:17 28/07/2023,31.483,74.224,70.671,1004.364
07:08:20 28/07/2023,31.501,74.25800000000001,69.761,1004.362
07:10:25 28/07/2023,31.53100000000001,74.283,69.14500000000001,1004.361
07:12:30 28/07/2023,31.573,74.481,68.76199999999999,1004.336
07:14:37 28/07/2023,31.62,74.46399999999998,68.195,1004.339
07:16:39 28/07/2023,29.048571428571428,73.28142857142858,80.06142857142856,1004.4857142857144
07:18:40 28/07/2023,28.01,72.83900000000001,85.18199999999999,1004.532
07:20:44 28/07/2023,28.012,72.86500000000001,85.46599999999998,1004.531
07:22:48 28/07/2023,28.004,72.91,85.589,1004.523
07:24:52 28/07/2023,27.995,72.88700000000001,85.716,1004.526
07:26:57 28/07/2023,27.998,72.96000000000001,85.842,1004.519
07:29:00 28/07/2023,27.98,72.802,85.98799999999999,1004.537
07:31:02 28/07/2023,27.965,72.946,86.125,1004.52
07:33:05 28/07/2023,27.963,72.89099999999999,86.28000000000002,1004.527
07:35:09 28/07/2023,27.954,72.91900000000001,86.427,1004.5220000000002
07:37:14 28/07/2023,27.94,72.975,86.53599999999999,1004.516
07:39:19 28/07/2023,27.929,72.82000000000001,86.64200000000001,1004.534
07:41:23 28/07/2023,27.921,72.806,86.75699999999999,1004.536
07:43:26 28/07/2023,28.36625,71.83000000000001,89.12375,1004.65125
07:45:31 28/07/2023,28.523000000000003,71.48700000000001,89.88199999999999,1004.694
07:47:34 28/07/2023,28.540000000000003,71.422,89.84599999999998,1004.701
07:49:36 28/07/2023,28.548,71.44500000000002,89.826,1004.697
07:51:41 28/07/2023,28.553000000000004,71.51700000000001,89.70599999999999,1004.689
07:53:46 28/07/2023,28.541000000000004,71.522,89.46,1004.689
07:55:48 28/07/2023,28.544000000000004,71.501,89.33099999999999,1004.689
07:57:53 28/07/2023,28.537,71.578,89.332,1004.682
07:59:57 28/07/2023,28.534,71.69300000000001,89.44000000000001,1004.668
08:02:00 28/07/2023,28.541000000000004,71.763,89.506,1004.66
08:04:03 28/07/2023,28.567,71.77000000000001,89.84400000000001,1004.6609999999998
08:06:09 28/07/2023,28.584,71.722,89.855,1004.665
08:08:13 28/07/2023,28.610000000000003,71.68699999999998,89.85800000000002,1004.6699999999998
08:10:17 28/07/2023,28.94375,71.41,96.5225,1004.70125
08:12:20 28/07/2023,29.057,71.435,98.832,1004.697
08:14:24 28/07/2023,29.075,71.278,98.803,1004.718
08:16:29 28/07/2023,29.102000000000004,71.396,99.23,1004.704
08:18:33 28/07/2023,29.127,71.39,99.545,1004.704
08:20:36 28/07/2023,29.166000000000004,71.216,99.842,1004.7260000000002
08:22:39 28/07/2023,29.188,71.32300000000001,99.982,1004.71
08:24:44 28/07/2023,29.193,71.33800000000001,99.702,1004.71
08:26:47 28/07/2023,29.202,71.535,99.597,1004.687
08:28:51 28/07/2023,29.22000000000001,71.48100000000001,99.78900000000002,1004.688
08:30:54 28/07/2023,29.244,71.46,100.0,1004.697
08:32:59 28/07/2023,29.276000000000003,71.51399999999998,100.0,1004.691
08:34:59 28/07/2023,29.3,71.417,100.0,1004.701
08:37:01 28/07/2023,29.874285714285715,71.15,95.34142857142857,1004.7314285714286
08:39:04 28/07/2023,29.899,71.08399999999999,95.269,1004.741
08:41:09 28/07/2023,29.921000000000003,71.19900000000001,95.123,1004.728
08:43:13 28/07/2023,29.943,71.23400000000001,95.011,1004.722
08:45:16 28/07/2023,29.971000000000004,71.298,94.915,1004.716
08:47:19 28/07/2023,29.995,71.288,94.739,1004.72
08:49:22 28/07/2023,30.019,71.26599999999999,94.597,1004.721
08:51:26 28/07/2023,30.040000000000003,71.224,94.45,1004.723
08:53:30 28/07/2023,30.059999999999995,71.147,94.266,1004.734
08:55:33 28/07/2023,30.069,71.25399999999999,94.068,1004.72
08:57:38 28/07/2023,30.065,71.113,93.853,1004.734
08:59:41 28/07/2023,30.067999999999994,71.069,93.721,1004.743
09:01:43 28/07/2023,30.53625,71.16874999999999,84.44125,1004.73
09:03:46 28/07/2023,30.686,71.464,81.28999999999999,1004.698
09:05:49 28/07/2023,30.693,71.396,81.298,1004.704
09:07:53 28/07/2023,30.702,71.39399999999999,81.345,1004.705
09:09:58 28/07/2023,30.704,71.52,81.47099999999999,1004.69
09:11:59 28/07/2023,30.724,71.54899999999999,81.56200000000001,1004.687
09:14:03 28/07/2023,30.739,71.595,81.691,1004.68
09:16:08 28/07/2023,30.767,71.491,82.063,1004.693
09:18:12 28/07/2023,30.788000000000004,71.559,82.289,1004.685
09:20:17 28/07/2023,30.781999999999996,71.537,82.228,1004.687
09:22:20 28/07/2023,30.772,71.44800000000001,82.32000000000001,1004.6990000000002
09:24:26 28/07/2023,30.783,71.463,82.426,1004.696
09:26:29 28/07/2023,30.788000000000004,71.59100000000001,82.52600000000001,1004.6810000000002
09:28:32 28/07/2023,31.6575,72.12125,66.07125,1004.6175
09:30:35 28/07/2023,31.947,72.267,60.542,1004.599
09:32:36 28/07/2023,31.979000000000003,72.175,60.55200000000001,1004.612
09:34:42 28/07/2023,31.999,72.208,60.63099999999999,1004.606
09:36:44 28/07/2023,32.02,72.259,60.883,1004.601
09:38:51 28/07/2023,32.051,72.172,61.06699999999999,1004.615
09:40:53 28/07/2023,32.076,72.138,61.017,1004.617
09:42:58 28/07/2023,32.093,72.143,60.52399999999999,1004.615
09:45:02 28/07/2023,32.120999999999995,72.127,60.243,1004.619
09:47:06 28/07/2023,32.157,71.999,60.123000000000005,1004.633
09:49:09 28/07/2023,32.187,71.951,60.101,1004.637
09:51:14 28/07/2023,32.21500000000001,71.905,60.17100000000001,1004.6429999999998
09:53:18 28/07/2023,32.237,71.91600000000001,60.254,1004.641
09:55:21 28/07/2023,32.95,72.19875,46.165000000000006,1004.6075
09:57:26 28/07/2023,33.173,72.16499999999999,41.233,1004.613
09:59:31 28/07/2023,33.165,72.293,40.851,1004.597
10:01:36 28/07/2023,33.172000000000004,72.275,40.685,1004.599
10:03:40 28/07/2023,33.178999999999995,72.22600000000001,40.558,1004.606
10:05:45 28/07/2023,33.193,72.37200000000001,40.553,1004.587
10:07:49 28/07/2023,33.21400000000001,72.34799999999998,40.788,1004.591
10:09:53 28/07/2023,33.232000000000006,72.239,41.056,1004.603
10:11:57 28/07/2023,33.248000000000005,72.43999999999998,41.348,1004.579
10:14:01 28/07/2023,33.27,72.54499999999999,41.575,1004.567
10:16:05 28/07/2023,33.295,72.44300000000001,41.73199999999999,1004.5800000000002
10:18:09 28/07/2023,33.33200000000001,72.438,41.897000000000006,1004.578
10:20:15 28/07/2023,33.370999999999995,72.47,42.04299999999999,1004.577
10:22:18 28/07/2023,34.42,73.05000000000001,41.60875,1004.50625
10:24:23 28/07/2023,34.778000000000006,73.271,41.554,1004.48
10:26:27 28/07/2023,34.798,73.311,41.825,1004.475
10:28:30 28/07/2023,34.813,73.201,42.026,1004.489
10:30:35 28/07/2023,34.836,73.054,42.10200000000001,1004.508
10:32:40 28/07/2023,34.85,73.17699999999999,41.955,1004.492
10:34:45 28/07/2023,34.867,73.46899999999998,41.723,1004.459
10:36:47 28/07/2023,34.858000000000004,73.41600000000001,40.715,1004.464
10:38:51 28/07/2023,34.863,73.33000000000001,40.112,1004.473
10:40:54 28/07/2023,34.884,73.357,40.153000000000006,1004.47
10:42:58 28/07/2023,34.907,73.355,40.267,1004.47
10:45:00 28/07/2023,34.939,73.478,40.453,1004.4550000000002
10:47:04 28/07/2023,34.970000000000006,73.421,40.7,1004.463
10:49:07 28/07/2023,35.54666666666667,74.03444444444443,35.528888888888886,1004.3888888888888
10:51:11 28/07/2023,35.826,74.058,37.345,1004.387
10:53:13 28/07/2023,35.825,73.959,37.605,1004.399
10:55:16 28/07/2023,35.831999999999994,73.98800000000001,37.903,1004.396
10:57:21 28/07/2023,35.82899999999999,74.06,38.04,1004.386
10:59:26 28/07/2023,35.83,74.103,38.058,1004.381
11:01:32 28/07/2023,35.843,73.98700000000001,38.127,1004.395
11:03:36 28/07/2023,35.847,74.048,38.331,1004.389
11:05:37 28/07/2023,35.849000000000004,74.154,38.506,1004.375
11:07:42 28/07/2023,35.85000000000001,74.047,38.623,1004.387
11:09:45 28/07/2023,35.85000000000001,74.13399999999999,38.67999999999999,1004.379
11:11:47 28/07/2023,35.863,74.21100000000001,38.705,1004.368
11:13:50 28/07/2023,35.88,74.25800000000001,38.668000000000006,1004.363
11:15:54 28/07/2023,35.536249999999995,74.635,48.4625,1004.3175
11:37:24 28/07/2023,35.384,75.17500000000001,56.45799999999999,1004.254
11:39:24 28/07/2023,35.38000000000001,75.25800000000001,56.278,1004.244
11:41:25 28/07/2023,35.386,75.25899999999999,56.04299999999999,1004.244
11:43:25 28/07/2023,35.39399999999999,75.05199999999999,55.807,1004.266
11:45:29 28/07/2023,35.403,75.184,55.729,1004.252
11:47:32 28/07/2023,35.42100000000001,75.035,55.675,1004.269
11:49:36 28/07/2023,35.431000000000004,75.059,55.64799999999999,1004.2670000000002
11:51:41 28/07/2023,35.44,74.83699999999999,55.65899999999999,1004.294
11:53:45 28/07/2023,35.445,74.998,55.69,1004.274
11:55:49 28/07/2023,35.436,75.05,55.50200000000001,1004.269
11:57:53 28/07/2023,35.428999999999995,74.991,55.14,1004.277
11:59:54 28/07/2023,35.42100000000001,74.96999999999998,54.812,1004.279
12:01:58 28/07/2023,35.428,74.87,54.626,1004.289
12:04:02 28/07/2023,35.535000000000004,75.49,56.57625,1004.2175
12:06:06 28/07/2023,35.571000000000005,75.42599999999999,57.23299999999999,1004.224
12:08:09 28/07/2023,35.571000000000005,75.50699999999999,57.832,1004.215
12:10:14 28/07/2023,35.561,75.656,58.367,1004.195
12:12:16 28/07/2023,35.561,75.65400000000001,58.716,1004.196
12:14:20 28/07/2023,35.562,75.662,58.92900000000001,1004.194
12:16:23 28/07/2023,35.553000000000004,75.656,59.00500000000001,1004.197
12:18:28 28/07/2023,35.534000000000006,75.802,58.89200000000001,1004.177
12:20:33 28/07/2023,35.533,75.852,58.86900000000001,1004.173
12:22:39 28/07/2023,35.529999999999994,75.75699999999999,59.179,1004.183
12:24:43 28/07/2023,35.537,75.60499999999999,59.47099999999999,1004.202
12:26:47 28/07/2023,35.53599999999999,75.65,59.46999999999999,1004.198
12:28:52 28/07/2023,35.523,75.508,58.959,1004.216
12:30:58 28/07/2023,,,,
12:33:02 28/07/2023,35.528,77.243,47.355,1004.007
12:35:06 28/07/2023,35.548,77.152,47.648,1004.019
12:37:11 28/07/2023,35.572,77.253,47.83200000000001,1004.006
12:39:12 28/07/2023,35.593,77.24600000000001,47.803,1004.006
12:41:16 28/07/2023,35.617,77.244,47.714,1004.008
12:43:20 28/07/2023,35.629000000000005,77.21399999999998,47.406,1004.011
12:45:25 28/07/2023,35.645,77.28,47.299,1004.004
12:47:30 28/07/2023,35.65899999999999,77.19999999999999,47.223,1004.012
12:49:33 28/07/2023,35.685,77.24800000000002,47.226000000000006,1004.006
12:51:37 28/07/2023,35.696,77.286,47.41499999999999,1004.003
12:53:38 28/07/2023,35.718,77.275,47.519,1004.003
12:55:44 28/07/2023,35.739,77.255,47.636,1004.006
12:57:48 28/07/2023,32.03333333333333,78.09,47.388888888888886,1003.9088888888888
12:59:52 28/07/2023,35.544000000000004,78.463,47.30800000000001,1003.861
13:01:55 28/07/2023,35.543000000000006,78.57000000000001,47.379000000000005,1003.848
13:04:01 28/07/2023,35.548,78.27499999999999,47.474,1003.885
13:06:05 28/07/2023,35.552,78.41799999999999,47.55400000000001,1003.867
13:08:10 28/07/2023,35.553999999999995,78.558,47.656000000000006,1003.851
13:10:12 28/07/2023,35.551,78.47999999999999,47.599,1003.859
13:12:17 28/07/2023,35.544000000000004,78.293,47.345,1003.8830000000002
13:14:22 28/07/2023,35.548,78.397,47.156000000000006,1003.869
13:16:25 28/07/2023,35.532999999999994,78.53200000000001,46.586,1003.8510000000002
13:18:30 28/07/2023,35.515,78.67699999999999,45.691,1003.836
13:20:34 28/07/2023,35.516,78.685,45.365,1003.835
13:22:38 28/07/2023,35.513,78.633,45.236,1003.8390000000002
13:24:42 28/07/2023,35.48444444444445,79.47666666666666,44.24777777777777,1003.7411111111112
13:26:47 28/07/2023,35.485,79.74800000000002,43.989,1003.7080000000002
13:28:51 28/07/2023,35.50699999999999,79.643,44.190000000000005,1003.7179999999998
13:30:55 28/07/2023,35.532000000000004,79.546,44.452,1003.733
13:32:59 28/07/2023,35.538,79.74600000000001,43.993,1003.708
13:35:03 28/07/2023,35.553999999999995,79.72,42.790000000000006,1003.713
13:37:07 28/07/2023,35.577000000000005,79.749,42.15599999999999,1003.7080000000002
13:39:11 28/07/2023,35.604,79.894,42.172,1003.691
13:41:16 28/07/2023,35.633,80.026,42.83899999999999,1003.674
13:43:19 28/07/2023,35.651,80.1,43.817,1003.6659999999998
13:45:24 28/07/2023,35.651,79.89099999999999,44.205,1003.692
13:47:28 28/07/2023,35.653,79.674,44.375,1003.715
13:49:31 28/07/2023,35.653,79.82000000000001,44.273,1003.7010000000002
13:51:36 28/07/2023,35.96111111111111,81.54555555555557,39.577777777777776,1003.4944444444444
13:53:38 28/07/2023,36.068,81.94800000000001,38.900000000000006,1003.446
13:55:43 28/07/2023,36.077,82.07000000000001,39.491,1003.431
13:57:47 28/07/2023,36.08700000000001,82.165,39.786,1003.42
13:59:52 28/07/2023,36.084,82.127,39.586,1003.424
14:01:55 28/07/2023,36.081,82.271,39.708000000000006,1003.409
14:03:59 28/07/2023,36.078,82.09799999999998,40.067,1003.427
14:06:02 28/07/2023,36.08700000000001,82.24299999999998,40.375,1003.41
14:08:06 28/07/2023,36.095000000000006,82.155,40.497,1003.421
14:10:11 28/07/2023,36.099,81.962,40.678,1003.444
14:12:15 28/07/2023,36.09100000000001,82.21,40.634,1003.414
14:14:19 28/07/2023,36.09100000000001,82.16,40.66799999999999,1003.4199999999998
14:16:22 28/07/2023,36.098,82.15899999999999,40.738,1003.4199999999998
14:18:23 28/07/2023,35.99888888888889,83.31888888888889,42.68555555555555,1003.2811111111108
14:20:27 28/07/2023,35.946,83.881,43.06099999999999,1003.216
14:22:30 28/07/2023,35.955,83.725,42.785,1003.235
14:24:35 28/07/2023,35.96300000000001,83.856,42.697,1003.221
14:26:40 28/07/2023,35.982,83.748,42.86,1003.232
14:28:42 28/07/2023,35.986000000000004,83.696,42.833000000000006,1003.237
14:30:46 28/07/2023,35.957,83.809,41.695,1003.224
14:32:48 28/07/2023,35.951,83.92699999999999,40.919,1003.2100000000004
14:34:52 28/07/2023,35.952,83.792,40.504,1003.226
14:36:56 28/07/2023,35.968,83.63199999999999,40.509,1003.242
14:39:01 28/07/2023,35.974000000000004,83.704,40.67100000000001,1003.237
14:41:06 28/07/2023,35.967000000000006,83.72100000000002,40.303,1003.233
14:43:08 28/07/2023,35.96900000000001,83.70400000000001,40.272000000000006,1003.236
14:45:12 28/07/2023,36.021428571428565,84.52142857142857,40.78428571428572,1003.1371428571427
14:47:16 28/07/2023,36.033,84.901,40.393,1003.094
14:49:20 28/07/2023,36.01199999999999,84.989,38.68300000000001,1003.082
14:51:22 28/07/2023,36.00599999999999,84.96300000000001,37.26800000000001,1003.085
14:53:26 28/07/2023,36.00899999999999,84.70399999999998,36.381,1003.1160000000002
14:55:31 28/07/2023,36.015,84.809,36.39,1003.107
14:57:33 28/07/2023,36.015,84.775,36.441,1003.106
14:59:37 28/07/2023,36.015,84.96799999999999,36.59499999999999,1003.087
15:01:40 28/07/2023,36.027,84.99300000000001,36.746,1003.0839999999998
15:03:44 28/07/2023,36.039,84.994,37.018,1003.081
15:05:49 28/07/2023,36.043000000000006,84.91100000000002,37.528000000000006,1003.094
15:07:56 28/07/2023,36.05499999999999,84.964,37.787,1003.086
15:10:00 28/07/2023,36.065,85.021,37.955,1003.0800000000002
15:12:04 28/07/2023,35.85555555555556,85.30888888888889,40.81777777777778,1003.0444444444444
15:14:08 28/07/2023,35.782,85.43,41.983,1003.03
15:16:11 28/07/2023,35.764,85.45000000000002,42.322,1003.029
15:18:13 28/07/2023,35.746,85.652,42.512,1003.005
15:20:18 28/07/2023,35.74400000000001,85.494,42.663,1003.022
15:22:22 28/07/2023,35.74300000000001,85.517,42.931,1003.025
15:24:23 28/07/2023,35.753,85.422,43.146,1003.032
15:26:27 28/07/2023,35.765,85.47799999999998,43.11400000000001,1003.025
15:28:33 28/07/2023,35.779,85.428,43.176,1003.032
15:30:38 28/07/2023,35.795,85.49100000000001,43.347,1003.024
15:32:42 28/07/2023,35.785000000000004,85.23999999999998,43.45,1003.056
15:34:46 28/07/2023,35.754000000000005,85.274,43.010000000000005,1003.05
15:36:48 28/07/2023,35.718999999999994,85.397,42.798,1003.0350000000002
15:38:51 28/07/2023,,,,
15:40:55 28/07/2023,35.537,86.13000000000001,44.812,1002.947
15:43:01 28/07/2023,35.54100000000001,85.95500000000001,44.863,1002.969
15:45:04 28/07/2023,35.54200000000001,85.967,44.649,1002.966
15:47:09 28/07/2023,35.540000000000006,86.03,44.612,1002.961
15:49:10 28/07/2023,35.539,86.061,44.268,1002.954
15:51:13 28/07/2023,35.542,85.957,44.1,1002.968
15:53:19 28/07/2023,35.549,85.912,43.94699999999999,1002.972
15:55:22 28/07/2023,35.556,85.82500000000002,43.946000000000005,1002.983
15:57:25 28/07/2023,35.56,85.646,44.026,1003.004
15:59:29 28/07/2023,35.56,85.71900000000001,43.94500000000001,1002.996
16:01:31 28/07/2023,35.559000000000005,85.732,43.965,1002.996
16:03:35 28/07/2023,35.559000000000005,85.79599999999999,43.977,1002.988
16:05:39 28/07/2023,34.88777777777777,85.63555555555556,47.80777777777778,1003.0077777777776
16:07:44 28/07/2023,34.706999999999994,85.792,48.887,1002.985
16:09:47 28/07/2023,34.703,85.71799999999999,48.715,1002.997
16:11:51 28/07/2023,34.698,85.855,48.526,1002.981
16:13:59 28/07/2023,34.684000000000005,85.952,48.628,1002.968
16:16:01 28/07/2023,34.678999999999995,85.975,48.80500000000001,1002.9670000000002
16:18:05 28/07/2023,34.669000000000004,86.09200000000001,48.899,1002.952
16:20:07 28/07/2023,34.665,86.086,49.071000000000005,1002.9550000000002
16:22:11 28/07/2023,34.653,86.08099999999999,49.22,1002.954
16:24:14 28/07/2023,34.654,86.13499999999999,49.309,1002.948
16:26:20 28/07/2023,34.65999999999999,86.09099999999998,49.504000000000005,1002.953
16:28:24 28/07/2023,34.67,86.16,49.702,1002.9439999999998
16:30:28 28/07/2023,34.669000000000004,86.175,49.958,1002.9440000000002
16:32:32 28/07/2023,34.50666666666667,86.55333333333334,55.18444444444444,1002.8966666666666
16:34:35 28/07/2023,34.462,86.473,56.571000000000005,1002.906
16:36:39 28/07/2023,34.452,86.619,56.58,1002.891
16:38:44 28/07/2023,34.44199999999999,86.49000000000001,56.751,1002.905
16:40:50 28/07/2023,34.423,86.617,56.642,1002.889
16:42:52 28/07/2023,34.395,86.64999999999999,56.172,1002.887
16:44:57 28/07/2023,34.375,86.58599999999998,55.65999999999999,1002.892
16:47:00 28/07/2023,34.354000000000006,86.39000000000001,55.19900000000001,1002.917
16:49:03 28/07/2023,34.35200000000001,86.487,54.939,1002.904
16:51:06 28/07/2023,34.342000000000006,86.671,54.463,1002.8829999999998
16:53:11 28/07/2023,34.33900000000001,86.582,53.904,1002.8929999999998
16:55:13 28/07/2023,34.33800000000001,86.744,53.73299999999999,1002.874
16:57:16 28/07/2023,34.345000000000006,86.79599999999999,53.701,1002.867
16:59:22 28/07/2023,34.2025,88.39500000000001,52.80375000000001,1002.67625
17:01:26 28/07/2023,34.152,88.96700000000001,52.459,1002.609
17:03:28 28/07/2023,34.141,89.039,52.41600000000001,1002.599
17:05:32 28/07/2023,34.139,88.93199999999999,52.663,1002.614
17:07:37 28/07/2023,34.14,88.899,52.879,1002.619
17:09:41 28/07/2023,34.142999999999994,88.85199999999999,53.068,1002.622
17:11:45 28/07/2023,34.148999999999994,88.965,53.297,1002.61
17:13:49 28/07/2023,34.154,89.00500000000001,53.542,1002.603
17:15:54 28/07/2023,34.15999999999999,88.966,53.771,1002.6090000000002
17:17:57 28/07/2023,34.164,89.00500000000001,53.95799999999999,1002.605
17:20:04 28/07/2023,34.165,88.981,53.929,1002.608
17:22:05 28/07/2023,34.166000000000004,88.90899999999999,53.74,1002.616
17:24:10 28/07/2023,34.17100000000001,89.02000000000001,53.721,1002.603
17:26:13 28/07/2023,33.89555555555555,89.55000000000001,53.39333333333333,1002.54
